เส้นทางต้นทาง,สถานีต้นทาง,เส้นทางปลายทาง,สถานีปลายทาง,ค่าโดยสารหน่วยบาท
สายสีแดง,Don Mueang,สายสีแดง,บางซื่อ,33
สายสีแดง,Don Mueang,สายสีแดง,Bang Son,39
สายสีแดง,Don Mueang,สายสีแดง,Bang Bamru,42
สายสีแดง,Don Mueang,สายสีแดง,Taling Chan,42
สายสีแดง,Kan Kheha,สายสีแดง,Rangsit,29
สายสีแดง,Kan Kheha,สายสีแดง,Lak Hok,24
สายสีแดง,Kan Kheha,สายสีแดง,Don Mueang,15
สายสีแดง,Kan Kheha,สายสีแดง,Kan Kheha,12
สายสีแดง,Kan Kheha,สายสีแดง,Lak Si,15
สายสีแดง,Kan Kheha,สายสีแดง,Thung Song Hong,20
สายสีแดง,Kan Kheha,สายสีแดง,Bang Khen,22
สายสีแดง,Kan Kheha,สายสีแดง,Wat Samian Nari,23
สายสีแดง,Kan Kheha,สายสีแดง,Chatuchak,26
สายสีแดง,Kan Kheha,สายสีแดง,บางซื่อ,30
สายสีแดง,Kan Kheha,สายสีแดง,Bang Son,36
สายสีแดง,Kan Kheha,สายสีแดง,Bang Bamru,42
สายสีแดง,Kan Kheha,สายสีแดง,Taling Chan,42
สายสีแดง,Lak Si,สายสีแดง,Rangsit,32
สายสีแดง,Lak Si,สายสีแดง,Lak Hok,27
สายสีแดง,Lak Si,สายสีแดง,Don Mueang,18
สายสีแดง,Lak Si,สายสีแดง,Kan Kheha,15
สายสีแดง,Lak Si,สายสีแดง,Lak Si,12
สายสีแดง,Lak Si,สายสีแดง,Thung Song Hong,17
สายสีแดง,Lak Si,สายสีแดง,Bang Khen,19
สายสีแดง,Lak Si,สายสีแดง,Wat Samian Nari,20
สายสีแดง,Lak Si,สายสีแดง,Chatuchak,23
สายสีแดง,Lak Si,สายสีแดง,บางซื่อ,27
สายสีแดง,Lak Si,สายสีแดง,Bang Son,33
สายสีแดง,Lak Si,สายสีแดง,Bang Bamru,42
สายสีแดง,Lak Si,สายสีแดง,Taling Chan,42
สายสีแดง,Thung Song Hong,สายสีแดง,Rangsit,36
สายสีแดง,Thung Song Hong,สายสีแดง,Lak Hok,32
สายสีแดง,Thung Song Hong,สายสีแดง,Don Mueang,23
สายสีแดง,Thung Song Hong,สายสีแดง,Kan Kheha,20
สายสีแดง,Thung Song Hong,สายสีแดง,Lak Si,17
สายสีแดง,Thung Song Hong,สายสีแดง,Thung Song Hong,12
สายสีแดง,Thung Song Hong,สายสีแดง,Bang Khen,14
สายสีแดง,Thung Song Hong,สายสีแดง,Wat Samian Nari,16
สายสีแดง,Thung Song Hong,สายสีแดง,Chatuchak,19
สายสีแดง,Thung Song Hong,สายสีแดง,บางซื่อ,23
สายสีแดง,Thung Song Hong,สายสีแดง,Bang Son,29
สายสีแดง,Thung Song Hong,สายสีแดง,Bang Bamru,39
สายสีแดง,Thung Song Hong,สายสีแดง,Taling Chan,42
สายสีแดง,Bang Khen,สายสีแดง,Rangsit,38
สายสีแดง,Bang Khen,สายสีแดง,Lak Hok,34
สายสีแดง,Bang Khen,สายสีแดง,Don Mueang,25
สายสีแดง,Bang Khen,สายสีแดง,Kan Kheha,22
สายสีแดง,Bang Khen,สายสีแดง,Lak Si,19
สายสีแดง,Bang Khen,สายสีแดง,Thung Song Hong,14
สายสีแดง,Bang Khen,สายสีแดง,Bang Khen,12
สายสีแดง,Bang Khen,สายสีแดง,Wat Samian Nari,14
สายสีแดง,Bang Khen,สายสีแดง,Chatuchak,17
สายสีแดง,Bang Khen,สายสีแดง,บางซื่อ,20
สายสีแดง,Bang Khen,สายสีแดง,Bang Son,26
สายสีแดง,Bang Khen,สายสีแดง,Bang Bamru,37
สายสีแดง,Bang Khen,สายสีแดง,Taling Chan,42
สายสีแดง,Wat Samian Nari,สายสีแดง,Rangsit,40
สายสีแดง,Wat Samian Nari,สายสีแดง,Lak Hok,35
สายสีแดง,Wat Samian Nari,สายสีแดง,Don Mueang,26
สายสีแดง,Wat Samian Nari,สายสีแดง,Kan Kheha,23
สายสีแดง,Wat Samian Nari,สายสีแดง,Lak Si,20
สายสีแดง,Wat Samian Nari,สายสีแดง,Thung Song Hong,16
สายสีแดง,Wat Samian Nari,สายสีแดง,Bang Khen,14
สายสีแดง,Wat Samian Nari,สายสีแดง,Wat Samian Nari,12
สายสีแดง,Wat Samian Nari,สายสีแดง,Chatuchak,15
สายสีแดง,Wat Samian Nari,สายสีแดง,บางซื่อ,19
สายสีแดง,Wat Samian Nari,สายสีแดง,Bang Son,25
สายสีแดง,Wat Samian Nari,สายสีแดง,Bang Bamru,35
สายสีแดง,Wat Samian Nari,สายสีแดง,Taling Chan,41
สายสีแดง,Chatuchak,สายสีแดง,Rangsit,42
สายสีแดง,Chatuchak,สายสีแดง,Lak Hok,38
สายสีแดง,Chatuchak,สายสีแดง,Don Mueang,29
สายสีแดง,Chatuchak,สายสีแดง,Kan Kheha,26
สายสีแดง,Chatuchak,สายสีแดง,Lak Si,23
สายสีแดง,Chatuchak,สายสีแดง,Thung Song Hong,19
สายสีแดง,Chatuchak,สายสีแดง,Bang Khen,17
สายสีแดง,Chatuchak,สายสีแดง,Wat Samian Nari,15
สายสีแดง,Chatuchak,สายสีแดง,Chatuchak,12
สายสีแดง,Chatuchak,สายสีแดง,บางซื่อ,16
สายสีแดง,Chatuchak,สายสีแดง,Bang Son,22
สายสีแดง,Chatuchak,สายสีแดง,Bang Bamru,32
สายสีแดง,Chatuchak,สายสีแดง,Taling Chan,38
สายสีแดง,บางซื่อ,สายสีแดง,Rangsit,42
สายสีแดง,บางซื่อ,สายสีแดง,Lak Hok,42
สายสีแดง,บางซื่อ,สายสีแดง,Don Mueang,33
สายสีแดง,บางซื่อ,สายสีแดง,Kan Kheha,30
สายสีแดง,บางซื่อ,สายสีแดง,Lak Si,27
สายสีแดง,บางซื่อ,สายสีแดง,Thung Song Hong,23
สายสีแดง,บางซื่อ,สายสีแดง,Bang Khen,20
สายสีแดง,บางซื่อ,สายสีแดง,Wat Samian Nari,19
สายสีแดง,บางซื่อ,สายสีแดง,Chatuchak,16
สายสีแดง,บางซื่อ,สายสีแดง,บางซื่อ,12
สายสีแดง,บางซื่อ,สายสีแดง,Bang Son,18
สายสีแดง,บางซื่อ,สายสีแดง,Bang Bamru,29
สายสีแดง,บางซื่อ,สายสีแดง,Taling Chan,35
สายสีแดง,Bang Son,สายสีแดง,Rangsit,42
สายสีแดง,Bang Son,สายสีแดง,Lak Hok,42
สายสีแดง,Bang Son,สายสีแดง,Don Mueang,39
สายสีแดง,Bang Son,สายสีแดง,Kan Kheha,36
สายสีแดง,Bang Son,สายสีแดง,Lak Si,33
สายสีแดง,Bang Son,สายสีแดง,Thung Song Hong,29
สายสีแดง,Bang Son,สายสีแดง,Bang Khen,26
สายสีแดง,Bang Son,สายสีแดง,Wat Samian Nari,25
สายสีแดง,Bang Son,สายสีแดง,Chatuchak,22
สายสีแดง,Bang Son,สายสีแดง,บางซื่อ,18
สายสีแดง,Bang Son,สายสีแดง,Bang Son,12
สายสีแดง,Bang Son,สายสีแดง,Bang Bamru,23
สายสีแดง,Bang Son,สายสีแดง,Taling Chan,29
สายสีแดง,Bang Bamru,สายสีแดง,Rangsit,42
สายสีแดง,Bang Bamru,สายสีแดง,Lak Hok,42
สายสีแดง,Bang Bamru,สายสีแดง,Don Mueang,42
สายสีแดง,Bang Bamru,สายสีแดง,Kan Kheha,42
สายสีแดง,Bang Bamru,สายสีแดง,Lak Si,42
สายสีแดง,Bang Bamru,สายสีแดง,Thung Song Hong,39
สายสีแดง,Bang Bamru,สายสีแดง,Bang Khen,37
สายสีแดง,Bang Bamru,สายสีแดง,Wat Samian Nari,35
สายสีแดง,Bang Bamru,สายสีแดง,Chatuchak,32
สายสีแดง,Bang Bamru,สายสีแดง,บางซื่อ,29
สายสีแดง,Bang Bamru,สายสีแดง,Bang Son,23
สายสีแดง,Bang Bamru,สายสีแดง,Bang Bamru,12
สายสีแดง,Bang Bamru,สายสีแดง,Taling Chan,18
สายสีแดง,Taling Chan,สายสีแดง,Rangsit,42
สายสีแดง,Taling Chan,สายสีแดง,Lak Hok,42
สายสีแดง,Taling Chan,สายสีแดง,Don Mueang,42
สายสีแดง,Taling Chan,สายสีแดง,Kan Kheha,42
สายสีแดง,Taling Chan,สายสีแดง,Lak Si,42
สายสีแดง,Taling Chan,สายสีแดง,Thung Song Hong,42
สายสีแดง,Taling Chan,สายสีแดง,Bang Khen,42
สายสีแดง,Taling Chan,สายสีแดง,Wat Samian Nari,41
สายสีแดง,Taling Chan,สายสีแดง,Chatuchak,38
สายสีแดง,Taling Chan,สายสีแดง,บางซื่อ,35
สายสีแดง,Taling Chan,สายสีแดง,Bang Son,29
สายสีแดง,Taling Chan,สายสีแดง,Bang Bamru,18
สายสีแดง,Taling Chan,สายสีแดง,Taling Chan,12
สายสีม่วง,คลองบางไผ่,สายสีม่วง,คลองบางไผ่,14 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,ตลาดบางใหญ่,17 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,สามแยกบางใหญ่,20 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,บางพลู,23 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,บางรักใหญ่,25 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,บางรักน้อย-ท่าอิฐ,27 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,ไทรม้า,30 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,สะพานพระนั่งเกล้า,33 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,แยกนนทบุรี 1,36 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,บางกระสอ,38 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,ศูนย์ราชการนนทบุรี,40 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,กระทรวงสาธารณสุข,42 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,แยกติวานนท์,42 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,วงศ์สว่าง,42 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,บางซ่อน,42 
สายสีม่วง,คลองบางไผ่,สายสีม่วง,เตาปูน,42 
สายสีม่วง,ตลาดบางใหญ่,สายสีม่วง,คลองบางไผ่,17 
สายสีม่วง,ตลาดบางใหญ่,สายสีม่วง,ตลาดบางใหญ่,14 
สายสีม่วง,ตลาดบางใหญ่,สายสีม่วง,สามแยกบางใหญ่,17 
สายสีม่วง,ตลาดบางใหญ่,สายสีม่วง,บางพลู,20 
สายสีม่วง,ตลาดบางใหญ่,สายสีม่วง,บางรักใหญ่,22 
สายสีม่วง,ตลาดบางใหญ่,สายสีม่วง,บางรักน้อย-ท่าอิฐ,24 
